0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.2222222222222222,0.6111111111111112,0.3888888888888889,0.5555555555555556,0.4444444444444444,0.6111111111111112,0.7222222222222222,0.3888888888888889,0.3333333333333333,0.4444444444444444,0.5,0.4444444444444444,0.6111111111111112,0.3333333333333333,0.5,0.3888888888888889,0.5,0.5,0.5555555555555556,0.3888888888888889
0.22727272727272727,0.5909090909090909,0.3181818181818182,0.5454545454545454,0.45454545454545453,0.5909090909090909,0.7272727272727273,0.3181818181818182,0.4090909090909091,0.5,0.5454545454545454,0.4090909090909091,0.6363636363636364,0.2727272727272727,0.5,0.36363636363636365,0.5454545454545454,0.5909090909090909,0.5454545454545454,0.3181818181818182
0.22727272727272727,0.5909090909090909,0.3181818181818182,0.5454545454545454,0.45454545454545453,0.5909090909090909,0.7272727272727273,0.3181818181818182,0.4090909090909091,0.5,0.5454545454545454,0.4090909090909091,0.6363636363636364,0.2727272727272727,0.5,0.36363636363636365,0.5454545454545454,0.5909090909090909,0.5454545454545454,0.3181818181818182
0.20833333333333334,0.5833333333333334,0.2916666666666667,0.5833333333333334,0.4583333333333333,0.625,0.7083333333333334,0.2916666666666667,0.4166666666666667,0.5416666666666666,0.5833333333333334,0.4583333333333333,0.625,0.25,0.5,0.3333333333333333,0.5416666666666666,0.625,0.5,0.2916666666666667
0.22727272727272727,0.5909090909090909,0.3181818181818182,0.5909090909090909,0.45454545454545453,0.5909090909090909,0.7272727272727273,0.3181818181818182,0.4090909090909091,0.5,0.5454545454545454,0.45454545454545453,0.6363636363636364,0.2727272727272727,0.45454545454545453,0.36363636363636365,0.5454545454545454,0.5909090909090909,0.5,0.3181818181818182
0.2,0.6,0.35,0.6,0.45,0.65,0.7,0.35,0.35,0.5,0.55,0.5,0.6,0.3,0.5,0.35,0.5,0.55,0.5,0.35
0.18181818181818182,0.5909090909090909,0.3181818181818182,0.5909090909090909,0.45454545454545453,0.6818181818181818,0.6818181818181818,0.3181818181818182,0.36363636363636365,0.5,0.5454545454545454,0.5,0.5909090909090909,0.2727272727272727,0.5,0.36363636363636365,0.5,0.5,0.5454545454545454,0.36363636363636365
0.18181818181818182,0.5909090909090909,0.3181818181818182,0.5909090909090909,0.45454545454545453,0.6818181818181818,0.6818181818181818,0.3181818181818182,0.36363636363636365,0.5,0.5454545454545454,0.5,0.5909090909090909,0.2727272727272727,0.5,0.36363636363636365,0.5,0.5,0.5454545454545454,0.36363636363636365
0.16666666666666666,0.5833333333333334,0.375,0.5833333333333334,0.4166666666666667,0.6666666666666666,0.7083333333333334,0.3333333333333333,0.3333333333333333,0.5416666666666666,0.5416666666666666,0.5,0.625,0.2916666666666667,0.5416666666666666,0.375,0.5,0.4583333333333333,0.5416666666666666,0.375
0.16666666666666666,0.5833333333333334,0.375,0.5833333333333334,0.4166666666666667,0.6666666666666666,0.7083333333333334,0.3333333333333333,0.3333333333333333,0.5416666666666666,0.5416666666666666,0.5,0.625,0.2916666666666667,0.5416666666666666,0.375,0.5,0.4583333333333333,0.5416666666666666,0.375
